Day_Of_Week,Dep_Delay,Arr_Delay,Flight_Duration,Delay_Carrier,Delay_Weather,Delay_NAS,Delay_Security,Delay_LastAircraft,Aicraft_age,LATITUDE,LONGITUDE,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,Month,Day,Airline,Tail_Number,Dep_Airport,DepTime_label,Arr_Airport,Distance_type,Manufacturer,Model,Dep_Delay_Tag
3,-7,-9,99,0,0,0,0,0,25,42.21206,-83.34884,23.8,17.8,28.9,0.0,0.0,62.0,12.5,1019.9,6,21,Delta Air Lines Inc,N944AT,DTW,Afternoon,EWR,Short Haul >1500Mi,BOEING,717,0
3,9,0,212,0,0,0,0,0,8,29.98047,-95.33972,22.5,18.3,28.9,0.0,0.0,151.0,20.2,1013.5,4,19,United Air Lines Inc.,N66893,IAH,Evening,LAX,Short Haul >1500Mi,BOEING,737 NG,1
2,22,14,186,0,0,0,0,0,8,33.94254,-118.40807,16.7,15.6,18.9,0.0,0.0,260.0,20.2,1014.6,5,30,Spirit Air Lines,N903NK,LAX,Afternoon,IAH,Short Haul >1500Mi,AIRBUS,A320,1
5,-1,3,94,0,0,0,0,0,6,36.12448,-86.67818,7.3,-1.0,16.7,0.0,0.0,178.0,7.6,1026.1,12,22,Southwest Airlines Co.,N8572X,BNA,Morning,RDU,Short Haul >1500Mi,BOEING,737 NG,0
3,-5,-21,225,0,0,0,0,0,2,28.42889,-81.31603,27.8,25.0,34.4,1.1,0.0,201.0,7.7,1014.7,8,16,United Air Lines Inc.,N37531,MCO,Afternoon,DEN,Medium Haul <3000Mi,BOEING,737 NG,0
1,-5,-9,68,0,0,0,0,0,21,39.85841,-104.667,12.3,3.3,22.8,0.0,0.0,12.0,13.0,1009.9,5,1,Skywest Airlines Inc.,N944SW,DEN,Morning,DDC,Short Haul >1500Mi,CANADAIR REGIONAL JET,CRJ,0
1,26,29,131,0,0,29,0,0,12,47.44898,-122.30931,6.6,2.8,8.9,10.4,0.0,182.0,18.7,1006.8,3,13,Alaska Airlines Inc.,N407AS,SEA,Afternoon,SFO,Short Haul >1500Mi,BOEING,737 NG,1
5,-2,-8,126,0,0,0,0,0,2,41.9796,-87.90446,-0.4,-3.8,1.1,0.0,0.0,348.0,18.4,1031.5,11,24,United Air Lines Inc.,N37532,ORD,Evening,BDL,Short Haul >1500Mi,BOEING,737 NG,0
1,-6,-14,100,0,0,0,0,0,26,39.85841,-104.667,20.6,11.7,30.0,0.0,0.0,138.0,16.6,1009.2,6,26,United Air Lines Inc.,N806UA,DEN,Morning,ELP,Short Haul >1500Mi,AIRBUS,A319,0
6,6,-24,346,0,0,0,0,0,1,40.63975,-73.77893,25.4,22.8,28.9,0.0,0.0,172.0,11.2,1018.3,9,9,Delta Air Lines Inc,N527DE,JFK,Morning,SEA,Medium Haul <3000Mi,AIRBUS,A321,1
1,6,2,121,0,0,0,0,0,1,39.85841,-104.667,5.2,-2.1,11.7,0.0,0.0,125.0,13.7,1018.4,12,11,Southwest Airlines Co.,N8854Q,DEN,Afternoon,AUS,Short Haul >1500Mi,BOEING,737 NG,1
3,-1,-4,81,0,0,0,0,0,5,33.94254,-118.40807,14.1,12.2,15.0,30.0,0.0,208.0,13.0,1013.6,3,15,American Airlines Inc.,N412UW,LAX,Morning,PHX,Short Haul >1500Mi,AIRBUS,A321,0
4,2,41,201,0,0,41,0,0,19,39.99799,-82.89188,17.2,8.9,23.9,0.0,0.0,352.0,9.6,1009.9,6,8,United Air Lines Inc.,N879UA,CMH,Afternoon,IAH,Short Haul >1500Mi,AIRBUS,A319,1
